Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Createur_de_la_donnee,Date_de_mise_a_jour,Contacts_du_POI,Classements_du_POI,Description,CP,Ville,nom_departement,nom_region,nom_membre,raison_sociale
Square Fackler,"['Site culturel', 'Parc et jardin', 'Lieu', ""Point d'intérêt""]",48.939191,2.337985,Entrée quai du Saule Fleuri ou rue Arnold Géraux,Agence POP – Plaine commune vous Ouvre ses Portes,2024-07-17, https://www.lile-saint-denis.fr/mon-cadre-de-vie/proprete-et-espaces-verts/,,"Au milieu des habitations de L'île-Saint-Denis, découvrez cet espace de jeux et de détente.",93450,L'Île-Saint-Denis,Seine-Saint-Denis,Île-de-France,L'Île-Saint-Denis,Métropole du Grand Paris
Galerie Taches d'art,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.956772,2.381562,Place Colonel Fabien,Agence POP – Plaine commune vous Ouvre ses Portes,2022-01-27, https://www.empireflex.com/,,La galerie a rouvert ses portes !,93240,Stains,Seine-Saint-Denis,Île-de-France,Stains,Métropole du Grand Paris
L'Etincelle,"['Lieu', ""Point d'intérêt"", 'Produit', 'Site sportif, récréatif et de loisirs', ""Site d'affaires"", 'Location', 'Centre de congrès', 'Location de salle']",48.511109,1.837426,Allée Jean Zay 47 rue de la Libération,Rambouillet Territoires,2026-04-09, https://etincelleablis.fr/,,L'espace culturel l'Etincelle vous accueille à Ablis,78660,Ablis,Yvelines,Île-de-France,Ablis,CA Rambouillet Territoires
L'Usine à Chapeaux - MJC,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.646171,1.826595,32 rue Gambetta,Rambouillet Territoires,2026-01-08, https://www.usineachapeaux.fr/,,L'Usine à Chapeaux / Maison des jeunes et de la culture vous accueille à Rambouillet.,78120,Rambouillet,Yvelines,Île-de-France,Rambouillet,CA Rambouillet Territoires
Le Manoir des Arts,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs', 'Commerce de détail', ""Galerie d'art, galerie d'exposition""]",48.702646,1.885132,2 Place de l'église,Rambouillet Territoires,2026-04-09, http://www.manoirdesarts.fr/,,"Le Manoir des Arts, atelier-Galerie d’art à Auffargis.",78610,Auffargis,Yvelines,Île-de-France,Auffargis,CA Rambouillet Territoires
Conservatoire Gabriel Fauré,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.65045,1.817936,42 Rue de la Motte,Rambouillet Territoires,2022-01-05, https://www.rt78.fr/,,"De l'éveil à la professionnalisation, le conservatoire Gabriel Fauré enseigne dans 3 spécialités : la musique, la danse et l’art dramatique.",78120,Rambouillet,Yvelines,Île-de-France,Rambouillet,CA Rambouillet Territoires
Equi Hédo,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs', 'Centre équestre']",48.569406,1.878813,5 Rés la Butte des Bordes,Rambouillet Territoires,2022-01-08, https://www.equihedo.fr/,,Equi Hédo vous accueille à Sonchamp.,78120,Sonchamp,Yvelines,Île-de-France,Sonchamp,CA Rambouillet Territoires
Haras de la Cense,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs', 'Centre équestre']",48.596562,2.003502,Haras de la Cense RD 988,Rambouillet Territoires,2026-04-08, https://lacense.com/stages/infos-pratiques/,,Le Haras de la Cense vous accueille à Rochefort -en-Yvelines.,78730,Rochefort-en-Yvelines,Yvelines,Île-de-France,Rochefort-en-Yvelines,CA Rambouillet Territoires
Le Philadelphia dîner spectacle,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.452328,2.747642,5 avenue de la Libération,Office de tourisme du Pays de Fontainebleau,2024-06-14, https://www.lephiladelphia.com/,,"Salle de dîner spectacle équipée d'une scène de 24m2, avec une terrasse.
Dîner-spectacle ""Folle-illusion"" les samedis soirs et dimanches midi.
Restauration du vendredi midi au samedi soir.
En juillet et août: restauration du mercredi au dimanche midi.",77920,Samois-sur-Seine,Seine-et-Marne,Île-de-France,Samois-sur-Seine,CA du Pays de Fontainebleau
La Tête des trains,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.366954,2.5093,6 Place de l'Eglise La Tête des trains,Office de tourisme du Pays de Fontainebleau,2023-02-24, http://www.latetedestrains.com/,,"La Tête des Trains café-musiques est un lieu associatif qui existe depuis 1981. Ce projet a été créé dans le dernier café du village par l’actuel propriétaire, en partenariat avec l’association du Foyer Rural.",77123,Tousson,Seine-et-Marne,Île-de-France,Tousson,CA du Pays de Fontainebleau
Chez Francette,"['Lieu', ""Point d'intérêt"", 'Restaurant', 'Restauration']",48.858776,2.2914042,1 Port de Suffren,Paris je t'aime - Office de Tourisme,2026-03-20, https://francette.paris/,,"Le restaurant Francette, près de la tour Eiffel sur la Seine, propose une expérience gastronomique française authentique. Sa carte offre un voyage savoureux avec des plats classiques. Francette propose trois espaces, dont le Penthouse avec vue sur la tour Eiffel. Sa cave sous l'eau regorge de 3000 bouteilles pour les amateurs de vin. Une escapade parisienne avec une cuisine authentique et une vue exceptionnelle pour des moments inoubliables.",75007,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Restaurant Laïa,"['Restauration', 'Lieu', ""Point d'intérêt"", 'Restaurant']",48.852627,2.388279,226 boulevard Voltaire,Paris je t'aime - Office de Tourisme,2026-03-20, https://laia-restaurant.com/,,"Découvrez un havre de paix au cœur du 11ème arrondissement avec le restaurant Laïa. Situé dans une ancienne distillerie, ce lieu unique se cache au bout d'un jardin verdoyant, agrémenté d'un potager sur ses toits. Laïa vous invite à un périple culinaire cosmopolite mêlant saveurs du sud de la France, d'Espagne et d'Italie. Laissez-vous séduire par son ambiance chaleureuse et accueillante, parfaite pour une escapade gourmande à Paris.",75011,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Montvénus,"['Restauration', 'Lieu', ""Point d'intérêt"", 'Bar, bar à thème']",48.86406937,2.442346672,16 boulevard Paul Vaillant Couturier,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.instagram.com/montvenus.montreuil/,,"Situé boulevard Paul Vaillant Couturier à Montreuil, Montvenus est un bar à cocktails engagé, queer et féministe. Ce lieu inclusif propose des créations originales, avec ou sans alcool, élaborées à partir de produits frais et locaux. L'établissement, qui dispose d'une offre de restauration végane, se veut un espace culturel et artistique chaleureux tourné vers la diversité.",93100,Montreuil,Seine-Saint-Denis,Île-de-France,Montreuil,Métropole du Grand Paris
Restaurant j'Adore !,"['Restauration', 'Lieu', ""Point d'intérêt"", 'Restaurant']",48.88253,2.319165,"7 rue, Beudant",Paris je t'aime - Office de Tourisme,2026-03-20, https://www.hotelparisjadore.com/restaurant/,,"Dans le quartier des Batignolles, le Restaurant j’Adore offre une expérience culinaire raffinée dans un cadre Belle Époque élégant. Pour le déjeuner, un business lunch de 2 ou 3 services est proposé, tandis que le soir, des menus surprises de 5 ou 7 plats sont disponibles. Une dégustation les yeux bandés est également offerte pour une expérience sensorielle unique. Le bar j’Adore propose des cocktails haute couture. Une adresse incontournable pour les amateurs de gastronomie.",75017,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Quai liberté - Table de Wu et guinguette,"['Restauration', 'Lieu', ""Point d'intérêt"", 'Restaurant']",48.848381,2.27938736,6 port haut javel,Paris je t'aime - Office de Tourisme,2026-03-20, https://quailiberte.fr/,,"Le restaurant à bord offre 80 places assises avec une vue imprenable sur la statue de la liberté et une cuisine bistronomique signée du Chef Alfredo Martin. Situé le long des quais de Seine, la guinguette, ouverte de Mai à Octobre, s'étend sur 1000m2. Elle propose une ambiance festive et conviviale où vous pourrez déguster street food, bières et cocktails à des prix attractifs. Profitez d'une expérience culinaire et festive unique en plein cœur de Paris !",75015,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
La ferme des folies,"['Lieu', ""Point d'intérêt"", 'Fournisseur de dégustation']",48.858127,2.684111,2 rue des Closeaux,Office de Tourisme de Marne et Gondoire,2026-04-13, https://lafermedesfolies.com/,,"Béatrice et Lorena sont les co-fondatrices de la Ferme des folies . Elles partagent une conviction forte : recréer du lien entre la terre, ceux qui la cultivent et ceux qui s’en nourrissent.",77400,Gouvernes,Seine-et-Marne,Île-de-France,Gouvernes,CA Marne et Gondoire
Le truck de pâtes,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.871589,2.681819,67 rue Jacquard,Office de Tourisme de Marne et Gondoire,2026-04-15,,,"Food truck proposant des pâtes fraîches avec différentes sauces, à emporter.",77400,Lagny-sur-Marne,Seine-et-Marne,Île-de-France,Lagny-sur-Marne,CA Marne et Gondoire
Septime,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.853577,2.380852,80 Rue de Charonne,Choose Paris Region,2026-03-30, https://www.septime-charonne.fr/,,"Avec une étoile au guide Michelin Septime est la table parisienne la plus en vue. Branchée, épicurienne, bistronomique, elle coche toutes les cases !",75011,Paris 11e Arrondissement,Paris,Île-de-France,,Non_défini
FIEF,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.863646,2.372403,44 rue de la Folie Méricourt,Choose Paris Region,2026-03-30, https://www.fiefrestaurant.fr/,,"Fait Ici En France est un restaurant au concept de la fourche a la fourchette. Une cuisine simple, gourmande et 100% française.",75011,Paris 11e Arrondissement,Paris,Île-de-France,,Non_défini
Papillote Sartrouville,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.939293,2.158716,65 avenue Jean Jaures,Office de Tourisme Intercommunal de Saint Germain Boucles de Seine,2026-03-23, https://www.papillotebistrot.fr/,,"À deux pas de la gare, poussez la porte d’un lieu à part, où l’histoire rencontre la gourmandise. Installé dans une ancienne école datant de 1912, ce restaurant de charme vous accueille dans un cadre original, entre salle conviviale et espace lounge cosy.",78500,Sartrouville,Yvelines,Île-de-France,Sartrouville,CA Saint Germain Boucles de Seine
Stratos Académie,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs', 'Circuit automobile ou moto']",48.89948,2.077456,145 rue du Président Roosevelt,Office de Tourisme Intercommunal de Saint Germain Boucles de Seine,2026-04-04, https://www.stratos-academie.com/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAGnhf62hCcEXzmt9UpF_hjIjqe_C7gA6tSSeonykXSn-tBHxaFO0uwfQdOnmFs_aem_vq8EtNgPFy7GNp5T32Mg2Q,,"Stratos Académie est le premier centre de pilotage automobile sur simulateurs professionnels de l’Ouest parisien, situé à Saint-Germain-en-Laye. Il propose de vivre une expérience immersive unique inspirée du sport automobile.",78100,Saint-Germain-en-Laye,Yvelines,Île-de-France,Saint-Germain-en-Laye,CA Saint Germain Boucles de Seine
Ferme pédagogique Cocorico,"['Site culturel', 'Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs', 'Ferme', 'Ferme pédagogique', 'Patrimoine industriel, artisanal, rural, agricole et technique']",49.009692,2.133322,impasse Lambert Dumesnil,Communauté d'agglomération Val Parisis,2026-03-24, https://www.herblaysurseine.fr/culture-loisirs/ferme-cocorico/,,"La ferme pédagogique est accessible à tous les Herblaysiens. Elle vise à favoriser la connaissance du monde animal et de l’environnement, notamment auprès des plus jeunes.",95220,Herblay-sur-Seine,Val-d'Oise,Île-de-France,Herblay-sur-Seine,CA Val Parisis
Restaurant Le Ronsard,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.953359,1.996042,2 rue Pasteur,Communauté Urbaine Grand Paris Seine & Oise,2026-04-07,,,"À Médan, laissez-vous séduire par cette adresse Bistrot de charme entre gastronomie et art de vivre. Dans un cadre élégant, savourez une cuisine raffinée et partagez un moment convivial, entre plaisirs gourmands et ambiance chaleureuse.",78670,Médan,Yvelines,Île-de-France,Médan,CU Grand Paris Seine et Oise
Traversée en bac Conflans-Sainte-Honorine / île de Devant,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.991398,2.093519,Halte fluviale,Communauté Urbaine Grand Paris Seine & Oise,2026-04-07, https://terres-de-seine.youbook.travel/fr/activite/france/mairie-de-conflans-sainte-honorine/bateau-excursions/traversee-gratuite-en-bac-conflans-sainte-honorine-vers-l-ile-de-devant,,"Embarquez gratuitement à bord du bac de Conflans-Sainte-Honorine, ""La Conflanette"" pour une traversée en douceur vers l’île de Devant. Une escapade nature en famille, accessible à tous, avec vue exceptionnelle sur la Seine et patrimoine naturel préservé !",78700,Conflans-Sainte-Honorine,Yvelines,Île-de-France,Conflans-Sainte-Honorine,CU Grand Paris Seine et Oise
Le Bocal,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.962722,2.361713,Place du Président Salvador Allende,Agence POP – Plaine commune vous Ouvre ses Portes,2025-02-04, https://www.lebocalpierrefitte.fr/,,"Le Bocal, c'est qui ? Bien plus qu'un restaurant
Le BOCAL est un restaurant d’insertion anti-gaspi basé à Pierrefitte-sur-Seine (93).",93380,Pierrefitte-sur-Seine,Seine-Saint-Denis,Île-de-France,,Non_défini
Maï Thaï,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.991493,1.719805,"2, Rue Conrad Kilian",Communauté Urbaine Grand Paris Seine & Oise,2024-03-05, http://maithai78.free.fr/,,"Restaurant de gastronomie thaïlandaise avec des spécialités thaïlandaise, vietnamienne, laotienne et des  spécialités à la vapeur.",78200,Mantes-la-Jolie,Yvelines,Île-de-France,Mantes-la-Jolie,CU Grand Paris Seine et Oise
Eglise Sainte-Anne-de-Gassicourt,"['Site culturel', 'Lieu', ""Point d'intérêt"", 'Site religieux', 'Eglise']",49.002239,1.697906,"11, Impasse Sainte-Anne",Communauté Urbaine Grand Paris Seine & Oise,2024-03-05, https://www.catholiquesmantois.com/eglise-sainte-anne/,,Saint Anne de Gassicourt est une église catholique de style romain.,78200,Mantes-la-Jolie,Yvelines,Île-de-France,Mantes-la-Jolie,CU Grand Paris Seine et Oise
Le Moulin de la Reillère,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.968254,1.711676,171 Route Houdan,Communauté Urbaine Grand Paris Seine & Oise,2024-03-05, http://www.lemoulindelareillere.fr/,,"Le Moulin de la Reillère, restaurant gastronomique situé dans la Vallée de la Vaucouleurs, à 1/2 h de Paris, vous propose une cuisine raffinée.",78200,Mantes-la-Ville,Yvelines,Île-de-France,Mantes-la-Ville,CU Grand Paris Seine et Oise
Eglise Saint-Béat,"['Site culturel', 'Lieu', ""Point d'intérêt"", 'Site religieux', 'Eglise']",48.955351,1.814174,Place de l'Église,Communauté Urbaine Grand Paris Seine & Oise,2024-03-05,,,Saint-Béat est une église catholique de style roman datant du XI et XIIe siècles. Le clocher et la porte ont été classés en 1909 ainsi que l'église en 1988.,78680,Épône,Yvelines,Île-de-France,Épône,CU Grand Paris Seine et Oise
Pub Les Coulisses,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.991018,1.718836,"26, Rue Auguste Goust",Communauté Urbaine Grand Paris Seine & Oise,2025-05-21,,,"Le Pub Les Coulisses vous accueille dans une ambiance conviviale, proposant une cuisine maison avec des burgers variés, des bières artisanales et des cocktails originaux. Un lieu idéal pour se retrouver entre amis ou suivre des événements sportifs.",78200,Mantes-la-Jolie,Yvelines,Île-de-France,Mantes-la-Jolie,CU Grand Paris Seine et Oise
Jack & Joey Burgers,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.989223,1.718017,"2, Rue Gambetta",Communauté Urbaine Grand Paris Seine & Oise,2025-12-16,,,"Du déjeuner au diner, sans oublier la célèbre pause café! 
Découvrez nos recettes originales et le savoir faire artisanal de la maison JACK & JOEY.",78200,Mantes-la-Jolie,Yvelines,Île-de-France,Mantes-la-Jolie,CU Grand Paris Seine et Oise
La Maison du Poulet,"['Restauration', 'Lieu', ""Point d'intérêt""]",49.0007,2.093611,91 avenue Carnot,Communauté Urbaine Grand Paris Seine & Oise,2026-01-24,,,"La Maison du poulet, vous propose de délicieuses recettes à base de poulet déclinées sous toutes ses formes : poulet basquaise, ballottines de poulet au chorizo et bien sûr le célèbre poulet rôti label rouge !",78700,Conflans-Sainte-Honorine,Yvelines,Île-de-France,Conflans-Sainte-Honorine,CU Grand Paris Seine et Oise
Café de L'Avenir,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.994267,1.733074,"23, Rue Jules Ferry",Communauté Urbaine Grand Paris Seine & Oise,2025-02-19,,,"Le Café restaurant hôtel -Chez Edith est un rendez-vous chaleureux, vous y trouverez un bon accueil et des prix raisonnables. Au menu, grillades et plat du jour, à déguster en salle ou en terrasse. Possibilité de plats à emporter.",78520,Limay,Yvelines,Île-de-France,Limay,CU Grand Paris Seine et Oise
Restaurant Beach Bar Ô Baradise,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.990064,1.712252,36 Avenue de la République,Communauté Urbaine Grand Paris Seine & Oise,2025-05-27, https://www.obaradise.com/,,"Plongez dans l’univers festif d’Ô Baradise, où cocktails créatifs et tapas gourmands vous attendent
Découvrez un lieu unique mêlant bar à cocktails, tapas et ambiance conviviale. Parfait pour vos déjeuners, apéritifs dînatoires ou soirées entre amis.",78200,Mantes-la-Jolie,Yvelines,Île-de-France,Mantes-la-Jolie,CU Grand Paris Seine et Oise
Restaurant O’Bistro d’à côté,"['Restauration', 'Lieu', ""Point d'intérêt""]",49.007345,2.093603,160 avenue Carnot,Communauté Urbaine Grand Paris Seine & Oise,2025-05-26, https://www.obistrodac.fr/,,"Loin du bruit et du clinquant, installez-vous dans une ambiance chaleureuse où l'on savoure le plaisir d’un bon repas entre amis ou en famille. Ici, la viande grillée à la perfection et la convivialité sont les vraies vedettes de la table.",78700,Conflans-Sainte-Honorine,Yvelines,Île-de-France,Conflans-Sainte-Honorine,CU Grand Paris Seine et Oise
ICHIBAN sushi,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.92858,2.044269,107 rue du Général De Gaulle,Communauté Urbaine Grand Paris Seine & Oise,2024-03-05, https://ichibanpoissy.fr/,,"Venez découvrir le restaurant japonais ICHIBAN Sushi en plein centre ville de Poissy. Spécialités japonaises savoureuses, sushi, maki roll, nouilles sautées, raviolis frits ou tempura, il y en a pour tous les goûts.",78300,Poissy,Yvelines,Île-de-France,Poissy,CU Grand Paris Seine et Oise
La Casa,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.721617,1.765329,3 rue de la Mairie,Rambouillet Territoires,2026-02-24, https://la-casa-restaurant.eatbu.com/?lang=frcontact,,La Casa est un restaurant italien situé à Saint-léger-en-Yvelines.,78610,Saint-Léger-en-Yvelines,Yvelines,Île-de-France,Saint-Léger-en-Yvelines,CA Rambouillet Territoires
Le Relais du Bonnellois,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.617438,2.029278,2 rue de la libération,Rambouillet Territoires,2026-02-24, https://le-relais-du-bonnellois.eatbu.com/?lang=fr,,"Le Relais du Bonnellois, une brasserie savoureuse à Bonnelles.",78830,Bonnelles,Yvelines,Île-de-France,Bonnelles,CA Rambouillet Territoires
Restaurant O Caipirinha,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.724562,1.896565,2 Rue Georges Pompidou,Rambouillet Territoires,2026-02-24,,,"O Caipirinha, un restaurant de spécialités portugaises aux Essarts-le-Roi.",78690,Les Essarts-le-Roi,Yvelines,Île-de-France,Les Essarts-le-Roi,CA Rambouillet Territoires
Au Bonheur,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.645293,1.820814,21 rue du Général de Gaulle,Rambouillet Territoires,2025-01-09, https://aubonheur.eatbu.com/?lang=fr,,"Au Bonheur, traiteur asiatique à Rambouillet vous accueille toute l'année.",78120,Rambouillet,Yvelines,Île-de-France,Rambouillet,CA Rambouillet Territoires
Le Lys,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.645458,1.819695,5 rue du Général de Gaulle,Rambouillet Territoires,2026-02-24,,,"Le Lys , un café-restaurant convivial au cœur de Rambouillet !",78120,Rambouillet,Yvelines,Île-de-France,Rambouillet,CA Rambouillet Territoires
Syndicat d'initiative d'Antony,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Office de tourisme', ""Service d'information touristique""]",48.754682,2.300019,1 Place Auguste Mounié,Conseil Départemental des Yvelines,2021-01-15, https://www.antony-tourisme.fr/,,"L'Office de Tourisme propose à ses adhérents des visites, ateliers et sorties qui sont programmées tous les trimestres :
- Octobre, Novembre, Décembre.
- Janvier, Février, Mars.
- Avril, Mai, Juin.",92160,Antony,Hauts-de-Seine,Île-de-France,Antony,Métropole du Grand Paris
Syndicat d'Initiative et d'Animation de Vanves,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Office de tourisme', ""Service d'information touristique""]",48.821731,2.285923,2 rue Louis Blanc,Conseil Départemental des Yvelines,2021-01-15, https://www.vanves.fr/se-divertir/culture/siavv-572.html,,"Le Syndicat d'Initiative et d'Animation de la Ville de Vanves (SIAVV) fournit aux touristes des informations sur la ville, et propose aux Vanvéens de nombreuses animations.",92170,Vanves,Hauts-de-Seine,Île-de-France,Vanves,Métropole du Grand Paris
Office de tourisme de Clamart,"['Lieu', ""Point d'intérêt"", 'Commerce de détail', 'Office de tourisme', ""Service d'information touristique""]",48.812513,2.271499,216 Avenue Jean Jaurès,Conseil Départemental des Yvelines,2021-01-15, http://www.clamart.fr/decouvrir-clamart/office-de-tourisme/,,"Envie d’une balade en famille, d’une sortie culturelle, de partir en week-end ou en vacances ?",92140,Clamart,Hauts-de-Seine,Île-de-France,Clamart,Métropole du Grand Paris
Teambreak,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.892704,2.239459,"2, place de la Défense Centre Commercial du CNIT - Niveau -1",Conseil Départemental des Yvelines,2023-12-06, https://team-break.fr/cities/paris-ladefense,,"En famille ou en équipe, tentez ensemble de vous échapper d’une des missions immersives proposées par Team Break La Défense. Pour déjouer les plans diaboliques de Pedro et Olga, soyez infaillibles sur les énigmes et attentifs au moindre les indices...",92800,Puteaux,Hauts-de-Seine,Île-de-France,Puteaux,Métropole du Grand Paris
O gourmandises d'Ange,"['Restauration', 'Lieu', ""Point d'intérêt"", 'Café ou salon de thé', 'Commerce de détail']",48.883658,2.236671,23 rue Chantecoq,Conseil Départemental des Yvelines,2021-01-15, https://www.restaurantgourmandisesdange.fr/,,"En plein centre de Puteaux, à quelques encablures du quartier de La Défense, Ô gourmandises d'Ange est un ravissant salon de thé qui propose une pâtisserie délicieuse et créative, des cake designe dans un décor de conte de fée !",92800,Puteaux,Hauts-de-Seine,Île-de-France,Puteaux,Métropole du Grand Paris
Le Van Gogh,"['Restauration', 'Lieu', ""Point d'intérêt""]",48.911316,2.300449,1 Port Van Gogh,Conseil Départemental des Yvelines,2021-01-15, http://www.levangogh.com/,,"A deux pas de Paris et en bord de Seine, le restaurant Le Van Gogh prépare une cuisine traditionnelle.",92600,Asnières-sur-Seine,Hauts-de-Seine,Île-de-France,Asnières-sur-Seine,Métropole du Grand Paris
Scène Mermoz,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.921679,2.27252,75 rue de l'Abbé-Glatz,Conseil Départemental des Yvelines,2021-01-15, http://www.bois-colombes.com/culture/cultures3saison.php,,La scène Mermoz accueille des spectacles de petites formes professionnels ou amateurs.,92270,Bois-Colombes,Hauts-de-Seine,Île-de-France,Bois-Colombes,Métropole du Grand Paris
Scène Mermoz,"['Lieu', ""Point d'intérêt"", 'Site sportif, récréatif et de loisirs']",48.921679,2.27252,75 rue de l'Abbé-Glatz,Conseil Départemental des Yvelines,2021-01-15, http://www.bois-colombes.com/culture/cultures3saison.php,,La scène Mermoz accueille des spectacles de petites formes professionnels ou amateurs.,92270,Bois-Colombes,Hauts-de-Seine,Île-de-France,Bois-Colombes,Métropole du Grand Paris
Pavillon des Arts et du Patrimoine,"['Site culturel', 'Lieu', ""Point d'intérêt""]",48.766877,2.279458,98 rue Jean Longuet,Conseil Départemental des Yvelines,2021-01-15,,,"Le Pavillon des Arts et du Patrimoine accueille depuis 2017 un espace d''expositions, l'Office de Tourisme et des associations. Ce bâtiment représente toutefois un site patrimonial d'intérêt.",92290,Châtenay-Malabry,Hauts-de-Seine,Île-de-France,Châtenay-Malabry,Métropole du Grand Paris
Restaurant du Golf International de Roissy,"['Restauration', 'Lieu', ""Point d'intérêt""]",49.008282,2.497458,allée du golf,Office de Tourisme Grand Roissy,2023-03-09, http://linktr.ee/golfderoissy,,"Au cœur du club house de 2700 m2, le restaurant est la figure de proue du Golf International de Roissy.",95700,Roissy-en-France,Val-d'Oise,Île-de-France,Roissy-en-France,CA Roissy Pays de France
Marie Feuchère,"['Restauration', 'Lieu', ""Point d'intérêt""]",49.046055,2.510337,88 rue de Paris,Office de Tourisme Grand Roissy,2025-02-21, http://www.mariefeuchere.com/,,"Depuis 1996, A Marie-Feuchère vous invite à découvrir une expérience culinaire unique, alliant tradition et innovation.",95380,Louvres,Val-d'Oise,Île-de-France,Louvres,CA Roissy Pays de France
Atelier du souffleur de verre,"['Site culturel', 'Lieu', ""Point d'intérêt"", 'Patrimoine industriel, artisanal, rural, agricole et technique']",49.112521,2.219389,1 ter avenue de Paris,"Office de Tourisme de L'Isle-Adam, la Vallée de l'Oise et des 3 Forêts",2021-01-05, http://glass95rousseau.simdif.com/page-680682.html,,"L'Isle-Adam accueille depuis 2007 Cyril-John Rousseau, souffleur de verre à la canne.",95290,L'Isle-Adam,Val-d'Oise,Île-de-France,L'Isle-Adam,CC de la Vallée de l'Oise et des Trois Forêts
Eglise Notre-Dame,"['Site culturel', 'Lieu', ""Point d'intérêt"", 'Site religieux', 'Eglise']",49.049156,2.092154,Place Notre-Dame,Cergy  Pontoise Tourisme,2025-08-13, https://www.ville-pontoise.fr/,,"Dominant la vieille ville de Pontoise, l’église Notre-Dame se dresse comme un témoin majestueux de huit siècles d’histoire et de foi.",95300,Pontoise,Val-d'Oise,Île-de-France,Pontoise,CA de Cergy-Pontoise
Service patrimoine de la ville de Pontoise,"['Lieu', ""Point d'intérêt"", 'Commerce de détail']",49.05,2.1012,Place de l'hötel de Ville,Cergy  Pontoise Tourisme,2025-02-25,,,Le service du patrimoine et du tourisme. Pontoise est la 6e ville de l’île de France à être ainsi labellisée et la 118e en France. Pontoise est aussi le cœur historique de la Communauté d'agglomération.,95300,Pontoise,Val-d'Oise,Île-de-France,Pontoise,CA de Cergy-Pontoise
Atelier de Vitrail Diana Nguyen,"['Lieu', ""Point d'intérêt"", ""Artisan d'art"", 'Commerce de détail']",49.050595,2.0977,12 Rue de la Pierre aux Poissons,Cergy  Pontoise Tourisme,2025-05-21, https://vitrail-diana-nguyen.fr/,,"Que vous soyez passionné par l'art du vitrail ou simplement curieux de découvrir cet artisanat, l'Atelier de Vitrail Diana Nguyen vous accueille pour partager son savoir-faire et sa passion.",95300,Pontoise,Val-d'Oise,Île-de-France,Pontoise,CA de Cergy-Pontoise
Concept store - C'est vrai,"['Lieu', ""Point d'intérêt"", ""Artisan d'art"", 'Commerce de détail']",48.972238,2.309096,16 rue du Général de Gaulle,Office de Tourisme d'Enghien-les-Bains,2024-02-13,,,"La Chambre de Métiers et de l'Artisanat du Val d'Oise ouvre une boutique permanente, située en centre-ville d'Enghien-les-Bains. 
Baptisée « C’est vrai », en clin d’œil à la célèbre chanson de Mistinguett, la boutique réunit une trentaine de créateurs.",95880,Enghien-les-Bains,Val-d'Oise,Île-de-France,Enghien-les-Bains,CA Plaine Vallée
